outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
28.0,62.0,0.0,0.0,28.6,28.0,28.0,49.0,55.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
28.6,49.0,0.0,0.0,28.0,28.0,27.8,55.0,40.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,55.0,0.0,0.0,28.0,27.8,28.0,40.0,52.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,40.0,0.0,0.0,27.8,28.0,29.0,52.0,43.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
27.8,52.0,0.0,0.0,28.0,29.0,27.9,43.0,37.0,35.0,0.0,0.0,73.0,0.0,0.0,132.0
28.0,43.0,0.0,0.0,29.0,27.9,31.0,37.0,35.0,33.0,0.0,73.0,117.0,0.0,132.0,349.0
29.0,37.0,0.0,0.0,27.9,31.0,35.0,35.0,33.0,25.0,73.0,117.0,135.0,132.0,349.0,577.0
27.9,35.0,73.0,132.0,31.0,35.0,37.7,33.0,25.0,19.0,117.0,135.0,160.0,349.0,577.0,751.0
31.0,33.0,117.0,349.0,35.0,37.7,39.0,25.0,19.0,18.0,135.0,160.0,193.0,577.0,751.0,862.0
35.0,25.0,135.0,577.0,37.7,39.0,40.0,19.0,18.0,17.0,160.0,193.0,227.0,751.0,862.0,917.0
37.7,19.0,160.0,751.0,39.0,40.0,40.6,18.0,17.0,19.0,193.0,227.0,247.0,862.0,917.0,898.0
39.0,18.0,193.0,862.0,40.0,40.6,34.0,17.0,19.0,20.0,227.0,247.0,254.0,917.0,898.0,794.0
40.0,17.0,227.0,917.0,40.6,34.0,34.0,19.0,20.0,24.0,247.0,254.0,226.0,898.0,794.0,639.0
40.6,19.0,247.0,898.0,34.0,34.0,34.3,20.0,24.0,31.0,254.0,226.0,154.0,794.0,639.0,479.0
34.0,20.0,254.0,794.0,34.0,34.3,32.0,24.0,31.0,36.0,226.0,154.0,102.0,639.0,479.0,280.0
34.0,24.0,226.0,639.0,34.3,32.0,33.0,31.0,36.0,43.0,154.0,102.0,53.0,479.0,280.0,87.0
34.3,31.0,154.0,479.0,32.0,33.0,31.2,36.0,43.0,38.0,102.0,53.0,7.0,280.0,87.0,8.0
32.0,36.0,102.0,280.0,33.0,31.2,32.0,43.0,38.0,50.0,53.0,7.0,0.0,87.0,8.0,0.0
33.0,43.0,53.0,87.0,31.2,32.0,31.0,38.0,50.0,58.0,7.0,0.0,0.0,8.0,0.0,0.0
31.2,38.0,7.0,8.0,32.0,31.0,29.6,50.0,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,50.0,0.0,0.0,31.0,29.6,29.0,58.0,60.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,58.0,0.0,0.0,29.6,29.0,30.0,60.0,58.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
29.6,60.0,0.0,0.0,29.0,30.0,29.6,58.0,52.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,58.0,0.0,0.0,30.0,29.6,29.0,52.0,51.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,52.0,0.0,0.0,29.6,29.0,29.0,51.0,43.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
29.6,51.0,0.0,0.0,29.0,29.0,28.9,43.0,42.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,43.0,0.0,0.0,29.0,28.9,29.0,42.0,50.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,42.0,0.0,0.0,28.9,29.0,28.0,50.0,64.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
28.9,50.0,0.0,0.0,29.0,28.0,28.1,64.0,69.0,67.0,0.0,0.0,76.0,0.0,0.0,134.0
29.0,64.0,0.0,0.0,28.0,28.1,30.0,69.0,67.0,60.0,0.0,76.0,135.0,0.0,134.0,342.0
28.0,69.0,0.0,0.0,28.1,30.0,31.0,67.0,60.0,38.0,76.0,135.0,159.0,134.0,342.0,574.0
28.1,67.0,76.0,134.0,30.0,31.0,33.6,60.0,38.0,37.0,135.0,159.0,213.0,342.0,574.0,737.0
30.0,60.0,135.0,342.0,31.0,33.6,32.0,38.0,37.0,41.0,159.0,213.0,266.0,574.0,737.0,825.0
31.0,38.0,159.0,574.0,33.6,32.0,35.0,37.0,41.0,27.0,213.0,266.0,368.0,737.0,825.0,770.0
33.6,37.0,213.0,737.0,32.0,35.0,33.9,41.0,27.0,23.0,266.0,368.0,430.0,825.0,770.0,556.0
32.0,41.0,266.0,825.0,35.0,33.9,33.0,27.0,23.0,30.0,368.0,430.0,349.0,770.0,556.0,439.0
35.0,27.0,368.0,770.0,33.9,33.0,35.0,23.0,30.0,34.0,430.0,349.0,240.0,556.0,439.0,518.0
33.9,23.0,430.0,556.0,33.0,35.0,34.8,30.0,34.0,33.0,349.0,240.0,148.0,439.0,518.0,487.0
33.0,30.0,349.0,439.0,35.0,34.8,34.0,34.0,33.0,36.0,240.0,148.0,92.0,518.0,487.0,284.0
35.0,34.0,240.0,518.0,34.8,34.0,32.0,33.0,36.0,36.0,148.0,92.0,40.0,487.0,284.0,99.0
34.8,33.0,148.0,487.0,34.0,32.0,29.9,36.0,36.0,45.0,92.0,40.0,6.0,284.0,99.0,10.0
34.0,36.0,92.0,284.0,32.0,29.9,29.0,36.0,45.0,55.0,40.0,6.0,0.0,99.0,10.0,0.0
32.0,36.0,40.0,99.0,29.9,29.0,29.0,45.0,55.0,52.0,6.0,0.0,0.0,10.0,0.0,0.0
29.9,45.0,6.0,10.0,29.0,29.0,28.4,55.0,52.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,55.0,0.0,0.0,29.0,28.4,29.0,52.0,54.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,52.0,0.0,0.0,28.4,29.0,28.0,54.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
28.4,54.0,0.0,0.0,29.0,28.0,27.6,55.0,58.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,55.0,0.0,0.0,28.0,27.6,28.0,58.0,59.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,58.0,0.0,0.0,27.6,28.0,27.0,59.0,74.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
27.6,59.0,0.0,0.0,28.0,27.0,26.9,74.0,62.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,74.0,0.0,0.0,27.0,26.9,27.0,62.0,64.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,62.0,0.0,0.0,26.9,27.0,25.0,64.0,62.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
26.9,64.0,0.0,0.0,27.0,25.0,25.5,62.0,69.0,66.0,0.0,0.0,57.0,0.0,0.0,157.0
27.0,62.0,0.0,0.0,25.0,25.5,26.0,69.0,66.0,65.0,0.0,57.0,99.0,0.0,157.0,372.0
25.0,69.0,0.0,0.0,25.5,26.0,28.0,66.0,65.0,58.0,57.0,99.0,125.0,157.0,372.0,593.0
25.5,66.0,57.0,157.0,26.0,28.0,31.4,65.0,58.0,42.0,99.0,125.0,149.0,372.0,593.0,778.0
26.0,65.0,99.0,372.0,28.0,31.4,33.0,58.0,42.0,37.0,125.0,149.0,184.0,593.0,778.0,899.0
28.0,58.0,125.0,593.0,31.4,33.0,33.0,42.0,37.0,21.0,149.0,184.0,205.0,778.0,899.0,953.0
31.4,42.0,149.0,778.0,33.0,33.0,31.9,37.0,21.0,31.0,184.0,205.0,189.0,899.0,953.0,953.0
33.0,37.0,184.0,899.0,33.0,31.9,32.0,21.0,31.0,28.0,205.0,189.0,160.0,953.0,953.0,883.0
33.0,21.0,205.0,953.0,31.9,32.0,33.0,31.0,28.0,21.0,189.0,160.0,148.0,953.0,883.0,723.0
31.9,31.0,189.0,953.0,32.0,33.0,31.1,28.0,21.0,28.0,160.0,148.0,164.0,883.0,723.0,474.0
32.0,28.0,160.0,883.0,33.0,31.1,31.0,21.0,28.0,38.0,148.0,164.0,136.0,723.0,474.0,212.0
33.0,21.0,148.0,723.0,31.1,31.0,30.0,28.0,38.0,38.0,164.0,136.0,53.0,474.0,212.0,54.0
31.1,28.0,164.0,474.0,31.0,30.0,29.0,38.0,38.0,41.0,136.0,53.0,6.0,212.0,54.0,6.0
31.0,38.0,136.0,212.0,30.0,29.0,28.0,38.0,41.0,51.0,53.0,6.0,0.0,54.0,6.0,0.0
30.0,38.0,53.0,54.0,29.0,28.0,28.0,41.0,51.0,51.0,6.0,0.0,0.0,6.0,0.0,0.0
29.0,41.0,6.0,6.0,28.0,28.0,27.3,51.0,51.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,51.0,0.0,0.0,28.0,27.3,27.0,51.0,52.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,51.0,0.0,0.0,27.3,27.0,26.0,52.0,54.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
27.3,52.0,0.0,0.0,27.0,26.0,25.0,54.0,58.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,54.0,0.0,0.0,26.0,25.0,24.0,58.0,56.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,58.0,0.0,0.0,25.0,24.0,24.0,56.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,56.0,0.0,0.0,24.0,24.0,23.1,57.0,57.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,57.0,0.0,0.0,24.0,23.1,23.0,57.0,58.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,57.0,0.0,0.0,23.1,23.0,22.0,58.0,61.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
23.1,58.0,0.0,0.0,23.0,22.0,22.3,61.0,64.0,63.0,0.0,0.0,59.0,0.0,0.0,164.0
23.0,61.0,0.0,0.0,22.0,22.3,24.0,64.0,63.0,57.0,0.0,59.0,101.0,0.0,164.0,385.0
22.0,64.0,0.0,0.0,22.3,24.0,26.0,63.0,57.0,54.0,59.0,101.0,127.0,164.0,385.0,607.0
22.3,63.0,59.0,164.0,24.0,26.0,27.7,57.0,54.0,48.0,101.0,127.0,144.0,385.0,607.0,792.0
24.0,57.0,101.0,385.0,26.0,27.7,31.0,54.0,48.0,49.0,127.0,144.0,158.0,607.0,792.0,919.0
26.0,54.0,127.0,607.0,27.7,31.0,32.0,48.0,49.0,44.0,144.0,158.0,170.0,792.0,919.0,976.0
27.7,48.0,144.0,792.0,31.0,32.0,31.5,49.0,44.0,43.0,158.0,170.0,175.0,919.0,976.0,961.0
31.0,49.0,158.0,919.0,32.0,31.5,31.0,44.0,43.0,49.0,170.0,175.0,162.0,976.0,961.0,878.0
32.0,44.0,170.0,976.0,31.5,31.0,30.0,43.0,49.0,52.0,175.0,162.0,141.0,961.0,878.0,729.0
31.5,43.0,175.0,961.0,31.0,30.0,29.6,49.0,52.0,50.0,162.0,141.0,142.0,878.0,729.0,514.0
31.0,49.0,162.0,878.0,30.0,29.6,28.0,52.0,50.0,55.0,141.0,142.0,131.0,729.0,514.0,269.0
30.0,52.0,141.0,729.0,29.6,28.0,27.0,50.0,55.0,66.0,142.0,131.0,64.0,514.0,269.0,82.0
29.6,50.0,142.0,514.0,28.0,27.0,26.6,55.0,66.0,71.0,131.0,64.0,8.0,269.0,82.0,9.0
28.0,55.0,131.0,269.0,27.0,26.6,27.0,66.0,71.0,62.0,64.0,8.0,0.0,82.0,9.0,0.0
27.0,66.0,64.0,82.0,26.6,27.0,27.0,71.0,62.0,66.0,8.0,0.0,0.0,9.0,0.0,0.0
26.6,71.0,8.0,9.0,27.0,27.0,26.4,62.0,66.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,62.0,0.0,0.0,27.0,26.4,27.0,66.0,67.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,66.0,0.0,0.0,26.4,27.0,26.0,67.0,62.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
26.4,67.0,0.0,0.0,27.0,26.0,26.0,62.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,62.0,0.0,0.0,26.0,26.0,25.0,70.0,70.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,70.0,0.0,0.0,26.0,25.0,25.0,70.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,70.0,0.0,0.0,25.0,25.0,24.6,74.0,74.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,74.0,0.0,0.0,25.0,24.6,24.0,74.0,76.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,74.0,0.0,0.0,24.6,24.0,24.0,76.0,78.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
24.6,76.0,0.0,0.0,24.0,24.0,23.5,78.0,74.0,74.0,0.0,0.0,61.0,0.0,0.0,157.0
24.0,78.0,0.0,0.0,24.0,23.5,25.0,74.0,74.0,65.0,0.0,61.0,120.0,0.0,157.0,359.0
24.0,74.0,0.0,0.0,23.5,25.0,27.0,74.0,65.0,54.0,61.0,120.0,175.0,157.0,359.0,561.0
23.5,74.0,61.0,157.0,25.0,27.0,30.6,65.0,54.0,34.0,120.0,175.0,184.0,359.0,561.0,749.0
25.0,65.0,120.0,359.0,27.0,30.6,29.0,54.0,34.0,42.0,175.0,184.0,159.0,561.0,749.0,896.0
27.0,54.0,175.0,561.0,30.6,29.0,29.0,34.0,42.0,41.0,184.0,159.0,151.0,749.0,896.0,965.0
30.6,34.0,184.0,749.0,29.0,29.0,29.6,42.0,41.0,37.0,159.0,151.0,155.0,896.0,965.0,939.0
29.0,42.0,159.0,896.0,29.0,29.6,31.0,41.0,37.0,40.0,151.0,155.0,172.0,965.0,939.0,823.0
29.0,41.0,151.0,965.0,29.6,31.0,34.0,37.0,40.0,33.0,155.0,172.0,170.0,939.0,823.0,658.0
29.6,37.0,155.0,939.0,31.0,34.0,33.9,40.0,33.0,34.0,172.0,170.0,135.0,823.0,658.0,480.0
31.0,40.0,172.0,823.0,34.0,33.9,33.0,33.0,34.0,38.0,170.0,135.0,96.0,658.0,480.0,272.0
34.0,33.0,170.0,658.0,33.9,33.0,31.0,34.0,38.0,38.0,135.0,96.0,47.0,480.0,272.0,86.0
33.9,34.0,135.0,480.0,33.0,31.0,30.3,38.0,38.0,40.0,96.0,47.0,7.0,272.0,86.0,9.0
33.0,38.0,96.0,272.0,31.0,30.3,30.0,38.0,40.0,52.0,47.0,7.0,0.0,86.0,9.0,0.0
31.0,38.0,47.0,86.0,30.3,30.0,30.0,40.0,52.0,58.0,7.0,0.0,0.0,9.0,0.0,0.0
30.3,40.0,7.0,9.0,30.0,30.0,29.9,52.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,52.0,0.0,0.0,30.0,29.9,30.0,58.0,58.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,58.0,0.0,0.0,29.9,30.0,29.0,58.0,46.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
29.9,58.0,0.0,0.0,30.0,29.0,30.0,46.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,46.0,0.0,0.0,29.0,30.0,30.0,55.0,50.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,55.0,0.0,0.0,30.0,30.0,28.0,50.0,46.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,50.0,0.0,0.0,30.0,28.0,28.2,46.0,51.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,46.0,0.0,0.0,28.0,28.2,28.0,51.0,47.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,51.0,0.0,0.0,28.2,28.0,28.0,47.0,48.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
28.2,47.0,0.0,0.0,28.0,28.0,28.8,48.0,60.0,57.0,0.0,0.0,61.0,0.0,0.0,156.0
28.0,48.0,0.0,0.0,28.0,28.8,30.0,60.0,57.0,54.0,0.0,61.0,115.0,0.0,156.0,361.0
28.0,60.0,0.0,0.0,28.8,30.0,31.0,57.0,54.0,38.0,61.0,115.0,173.0,156.0,361.0,559.0
28.8,57.0,61.0,156.0,30.0,31.0,30.8,54.0,38.0,42.0,115.0,173.0,240.0,361.0,559.0,694.0
30.0,54.0,115.0,361.0,31.0,30.8,30.0,38.0,42.0,52.0,173.0,240.0,296.0,559.0,694.0,761.0
31.0,38.0,173.0,559.0,30.8,30.0,29.0,42.0,52.0,55.0,240.0,296.0,373.0,694.0,761.0,765.0
30.8,42.0,240.0,694.0,30.0,29.0,29.8,52.0,55.0,49.0,296.0,373.0,416.0,761.0,765.0,686.0
30.0,52.0,296.0,761.0,29.0,29.8,31.0,55.0,49.0,46.0,373.0,416.0,374.0,765.0,686.0,539.0
29.0,55.0,373.0,765.0,29.8,31.0,32.0,49.0,46.0,41.0,416.0,374.0,281.0,686.0,539.0,427.0
29.8,49.0,416.0,686.0,31.0,32.0,33.1,46.0,41.0,41.0,374.0,281.0,188.0,539.0,427.0,293.0
31.0,46.0,374.0,539.0,32.0,33.1,31.0,41.0,41.0,38.0,281.0,188.0,113.0,427.0,293.0,133.0
32.0,41.0,281.0,427.0,33.1,31.0,32.0,41.0,38.0,46.0,188.0,113.0,40.0,293.0,133.0,46.0
33.1,41.0,188.0,293.0,31.0,32.0,31.5,38.0,46.0,49.0,113.0,40.0,4.0,133.0,46.0,5.0
31.0,38.0,113.0,133.0,32.0,31.5,31.0,46.0,49.0,52.0,40.0,4.0,0.0,46.0,5.0,0.0
32.0,46.0,40.0,46.0,31.5,31.0,31.0,49.0,52.0,58.0,4.0,0.0,0.0,5.0,0.0,0.0
31.5,49.0,4.0,5.0,31.0,31.0,30.1,52.0,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,52.0,0.0,0.0,31.0,30.1,29.0,58.0,60.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,58.0,0.0,0.0,30.1,29.0,30.0,60.0,58.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
30.1,60.0,0.0,0.0,29.0,30.0,28.9,58.0,62.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,58.0,0.0,0.0,30.0,28.9,28.0,62.0,61.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,62.0,0.0,0.0,28.9,28.0,28.0,61.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
28.9,61.0,0.0,0.0,28.0,28.0,27.8,62.0,62.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,62.0,0.0,0.0,28.0,27.8,27.0,62.0,61.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,62.0,0.0,0.0,27.8,27.0,28.0,61.0,58.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
27.8,61.0,0.0,0.0,27.0,28.0,27.7,58.0,57.0,55.0,0.0,0.0,59.0,0.0,0.0,166.0
27.0,58.0,0.0,0.0,28.0,27.7,30.0,57.0,55.0,52.0,0.0,59.0,100.0,0.0,166.0,381.0
28.0,57.0,0.0,0.0,27.7,30.0,31.0,55.0,52.0,47.0,59.0,100.0,126.0,166.0,381.0,596.0
27.7,55.0,59.0,166.0,30.0,31.0,30.7,52.0,47.0,48.0,100.0,126.0,150.0,381.0,596.0,772.0
30.0,52.0,100.0,381.0,31.0,30.7,33.0,47.0,48.0,47.0,126.0,150.0,170.0,596.0,772.0,889.0
31.0,47.0,126.0,596.0,30.7,33.0,32.0,48.0,47.0,36.0,150.0,170.0,187.0,772.0,889.0,935.0
30.7,48.0,150.0,772.0,33.0,32.0,32.6,47.0,36.0,31.0,170.0,187.0,204.0,889.0,935.0,916.0
33.0,47.0,170.0,889.0,32.0,32.6,32.0,36.0,31.0,38.0,187.0,204.0,200.0,935.0,916.0,834.0
32.0,36.0,187.0,935.0,32.6,32.0,33.0,31.0,38.0,34.0,204.0,200.0,168.0,916.0,834.0,690.0
32.6,31.0,204.0,916.0,32.0,33.0,33.3,38.0,34.0,45.0,200.0,168.0,125.0,834.0,690.0,506.0
32.0,38.0,200.0,834.0,33.0,33.3,34.0,34.0,45.0,44.0,168.0,125.0,85.0,690.0,506.0,293.0
33.0,34.0,168.0,690.0,33.3,34.0,32.0,45.0,44.0,51.0,125.0,85.0,41.0,506.0,293.0,101.0
33.3,45.0,125.0,506.0,34.0,32.0,29.8,44.0,51.0,52.0,85.0,41.0,7.0,293.0,101.0,11.0
34.0,44.0,85.0,293.0,32.0,29.8,30.0,51.0,52.0,49.0,41.0,7.0,0.0,101.0,11.0,0.0
32.0,51.0,41.0,101.0,29.8,30.0,31.0,52.0,49.0,62.0,7.0,0.0,0.0,11.0,0.0,0.0
29.8,52.0,7.0,11.0,30.0,31.0,31.1,49.0,62.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,49.0,0.0,0.0,31.0,31.1,31.0,62.0,63.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,62.0,0.0,0.0,31.1,31.0,31.0,63.0,64.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
31.1,63.0,0.0,0.0,31.0,31.0,30.1,64.0,65.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,64.0,0.0,0.0,31.0,30.1,29.0,65.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,65.0,0.0,0.0,30.1,29.0,28.0,62.0,62.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
30.1,62.0,0.0,0.0,29.0,28.0,27.7,62.0,58.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,62.0,0.0,0.0,28.0,27.7,28.0,58.0,49.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,58.0,0.0,0.0,27.7,28.0,28.0,49.0,64.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
27.7,49.0,0.0,0.0,28.0,28.0,28.4,64.0,73.0,55.0,0.0,0.0,78.0,0.0,0.0,153.0
28.0,64.0,0.0,0.0,28.0,28.4,30.0,73.0,55.0,68.0,0.0,78.0,153.0,0.0,153.0,334.0
28.0,73.0,0.0,0.0,28.4,30.0,30.0,55.0,68.0,49.0,78.0,153.0,212.0,153.0,334.0,528.0
28.4,55.0,78.0,153.0,30.0,30.0,29.9,68.0,49.0,52.0,153.0,212.0,209.0,334.0,528.0,729.0
30.0,68.0,153.0,334.0,30.0,29.9,31.0,49.0,52.0,49.0,212.0,209.0,177.0,528.0,729.0,878.0
30.0,49.0,212.0,528.0,29.9,31.0,32.0,52.0,49.0,49.0,209.0,177.0,165.0,729.0,878.0,943.0
29.9,52.0,209.0,729.0,31.0,32.0,33.4,49.0,49.0,35.0,177.0,165.0,153.0,878.0,943.0,935.0
31.0,49.0,177.0,878.0,32.0,33.4,34.0,49.0,35.0,45.0,165.0,153.0,140.0,943.0,935.0,857.0
32.0,49.0,165.0,943.0,33.4,34.0,32.2,35.0,45.0,42.0,153.0,140.0,128.0,935.0,857.0,714.0
33.4,35.0,153.0,935.0,34.0,32.2,30.3,45.0,42.0,55.0,140.0,128.0,114.0,857.0,714.0,518.0
34.0,45.0,140.0,857.0,32.2,30.3,30.0,42.0,55.0,52.0,128.0,114.0,88.0,714.0,518.0,287.0
32.2,42.0,128.0,714.0,30.3,30.0,29.0,55.0,52.0,55.0,114.0,88.0,42.0,518.0,287.0,92.0
30.3,55.0,114.0,518.0,30.0,29.0,28.5,52.0,55.0,55.0,88.0,42.0,7.0,287.0,92.0,9.0
30.0,52.0,88.0,287.0,29.0,28.5,28.0,55.0,55.0,58.0,42.0,7.0,0.0,92.0,9.0,0.0
29.0,55.0,42.0,92.0,28.5,28.0,28.0,55.0,58.0,58.0,7.0,0.0,0.0,9.0,0.0,0.0
28.5,55.0,7.0,9.0,28.0,28.0,28.5,58.0,58.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,58.0,0.0,0.0,28.0,28.5,29.0,58.0,54.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,58.0,0.0,0.0,28.5,29.0,28.0,54.0,52.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
28.5,54.0,0.0,0.0,29.0,28.0,27.7,52.0,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,52.0,0.0,0.0,28.0,27.7,27.0,58.0,60.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,58.0,0.0,0.0,27.7,27.0,27.0,60.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
27.7,60.0,0.0,0.0,27.0,27.0,26.7,62.0,62.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,62.0,0.0,0.0,27.0,26.7,26.0,62.0,65.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,62.0,0.0,0.0,26.7,26.0,26.0,65.0,70.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
26.7,65.0,0.0,0.0,26.0,26.0,25.8,70.0,65.0,67.0,0.0,0.0,62.0,0.0,0.0,167.0
26.0,70.0,0.0,0.0,26.0,25.8,27.0,65.0,67.0,62.0,0.0,62.0,101.0,0.0,167.0,378.0
26.0,65.0,0.0,0.0,25.8,27.0,29.0,67.0,62.0,58.0,62.0,101.0,126.0,167.0,378.0,589.0
25.8,67.0,62.0,167.0,27.0,29.0,31.6,62.0,58.0,42.0,101.0,126.0,142.0,378.0,589.0,764.0
27.0,62.0,101.0,378.0,29.0,31.6,32.0,58.0,42.0,41.0,126.0,142.0,152.0,589.0,764.0,886.0
29.0,58.0,126.0,589.0,31.6,32.0,33.0,42.0,41.0,41.0,142.0,152.0,156.0,764.0,886.0,944.0
31.6,42.0,142.0,764.0,32.0,33.0,33.9,41.0,41.0,44.0,152.0,156.0,152.0,886.0,944.0,932.0
32.0,41.0,152.0,886.0,33.0,33.9,33.0,41.0,44.0,44.0,156.0,152.0,144.0,944.0,932.0,849.0
33.0,41.0,156.0,944.0,33.9,33.0,32.0,44.0,44.0,38.0,152.0,144.0,131.0,932.0,849.0,706.0
33.9,44.0,152.0,932.0,33.0,32.0,31.4,44.0,38.0,46.0,144.0,131.0,113.0,849.0,706.0,512.0
33.0,44.0,144.0,849.0,32.0,31.4,31.0,38.0,46.0,40.0,131.0,113.0,87.0,706.0,512.0,291.0
32.0,38.0,131.0,706.0,31.4,31.0,30.0,46.0,40.0,49.0,113.0,87.0,42.0,512.0,291.0,101.0
31.4,46.0,113.0,512.0,31.0,30.0,29.4,40.0,49.0,52.0,87.0,42.0,7.0,291.0,101.0,11.0
31.0,40.0,87.0,291.0,30.0,29.4,29.0,49.0,52.0,52.0,42.0,7.0,0.0,101.0,11.0,0.0
30.0,49.0,42.0,101.0,29.4,29.0,29.0,52.0,52.0,65.0,7.0,0.0,0.0,11.0,0.0,0.0
29.4,52.0,7.0,11.0,29.0,29.0,29.0,52.0,65.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,52.0,0.0,0.0,29.0,29.0,29.0,65.0,66.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,65.0,0.0,0.0,29.0,29.0,28.0,66.0,67.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
